,date,tmp0,title,tmp,tmp2,location,tmp23,tmp3,tmp34,tmp4,org_size,org_size_bucket,salary,tmp5,tmp6,experience,tmp7,tmp8,industry,tmp9,comments,tmp10,title_categories
864,12/7/2020 11:08:33,Title:,Lead UI Developer,Title:Lead UI Developer,Where:,olympia,"Where:Olympia, WA",No,Org Size:,> 5000,Org Size:> 5000,Salary:,95000.0,Salary:95000,Experience:,10.0,Experience:10,,Government,Government,,"medical, dental, pension",Front End
865,12/7/2020 11:08:53,Title:,VP of Engineering,Title:VP of Engineering,Where:,san francisco,Where:San Francisco,No,Org Size:,11- 50,Org Size:11- 50,Salary:,270000.0,Salary:$270k,Experience:,13.0,Experience:13,,Tech,Tech,I went very salary-heavy in the equity negotiations,roughly 0.5% post-A,Management and Leadership
866,12/7/2020 11:09:51,Title:,Offensive Security Specialist,Title:Offensive Security Specialist,Where:,united kingdom,Where:United Kingdom,No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,35060.0,Salary:35060,Experience:,10.0,Experience:10,,Telecommunications,Telecommunications,United Kingdom is a shitshow for this but there can be some tax benefits on work equipment and services,"Depending on company performance, up to 7%",Ops and Security
867,12/7/2020 11:10:57,Title:,Full Stack Developer,Title:Full Stack Developer,Where:,calgary,"Where:Calgary, Alberta, Canada",Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,65000.0,Salary:65000,Experience:,3.0,Experience:3,,IT Consulting,IT Consulting,Dollars in CAD. I know I am underpaid at my current employer.,1500 Christmas Bonus,Full Stack
868,12/7/2020 11:11:38,Title:,Server Storage Administrator,Title:Server Storage Administrator,Where:,minneapolis,"Where:Minneapolis, MN",No,Org Size:,> 5000,Org Size:> 5000,Salary:,117000.0,Salary:117000,Experience:,8.0,Experience:8,,Transportation,Transportation,,No,Unknown
869,12/7/2020 11:12:25,Title:,Founder,Title:Founder,Where:,pittsburgh pa,Where:Pittsburgh pa,Yes,Org Size:,0 - 10,Org Size:0 - 10,Salary:,60000.0,Salary:60k,Experience:,20.0,Experience:20,,Managed services,Managed services,,,Unknown
870,12/7/2020 11:13:02,Title:,Senior Software Engineer,Title:Senior Software Engineer,Where:,new york,"Where:New York, NY",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,165000.0,"Salary:$165,000 USD",Experience:,10.0,Experience:10,,"B2B, Search","B2B, Search",,"~$95,000 RSUs per year, $0 bonus",General Engineering
871,12/7/2020 11:19:04,Title:,Business consultant,Title:Business consultant,Where:,salt lake city,Where:Salt lake city,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,120000.0,Salary:120000,Experience:,1.0,Experience:1.5,,Financial technology- supply chain finance,Financial technology- supply chain finance,5 years in finance before this job,"Options, but we're privately held",Unknown
872,12/7/2020 11:22:18,Title:,iOS developer,Title:iOS developer,Where:,salt lake city utah,Where:Salt Lake City Utah,Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,85000.0,Salary:85000,Experience:,10.0,Experience:10,,Software seevices,Software seevices,No benefits,No,Mobile
873,12/7/2020 11:27:43,Title:,Developer,Title:Developer,Where:,ottawa,"Where:Ottawa, Ontario, Canada",No,Org Size:,> 5000,Org Size:> 5000,Salary:,93000.0,Salary:$93k CAD,Experience:,1.0,Experience:1,,E-commerce,E-commerce,$5k annual “Lifestyle Spending” bonus,75k USD RSUs vesting over 3 years,General Engineering
874,12/7/2020 11:30:21,Title:,Engineering Manager,Title:Engineering Manager,Where:,san francisco,Where:San Francisco,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,215000.0,Salary:215000,Experience:,9.0,Experience:9,,Technology,Technology,,"300,000 in options per year",Management and Leadership
875,12/7/2020 11:35:35,Title:,Computer Engineer,Title:Computer Engineer,Where:,denver,Where:Denver,Yes,Org Size:,0 - 10,Org Size:0 - 10,Salary:,125000.0,Salary:125000,Experience:,12.0,Experience:12,,Computer Software,Computer Software,,yes,General Engineering
876,12/7/2020 11:39:22,Title:,Senior Software Developer,Title:Senior Software Developer,Where:,abuja,"Where:Abuja, Nigeria",Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,67200.0,Salary:67200,Experience:,5.0,Experience:5,,e-commerce,e-commerce,,none,General Engineering
877,12/7/2020 11:42:13,Title:,Sr Product Designer,Title:Sr Product Designer,Where:,los angeles,Where:Los Angeles,No,Org Size:,> 5000,Org Size:> 5000,Salary:,152000.0,Salary:152k base,Experience:,5.0,Experience:5,,Tech,Tech,,78k sign on Y2 + 59k sign on Y2 / 61 RSU = ~ 200k,UX and Design
878,12/7/2020 11:42:18,Title:,Staff Software Engineer,Title:Staff Software Engineer,Where:,durham,"Where:Durham, NC",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,190000.0,Salary:190000,Experience:,15.0,Experience:15,,Tech,Tech,,128000,General Engineering
879,12/7/2020 11:43:13,Title:,Senior Software Engineer,Title:Senior Software Engineer,Where:,seattle,"Where:Seattle, WA",Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,160000.0,Salary:160000,Experience:,4.0,Experience:4,,Nonprofit,Nonprofit,,,General Engineering
880,12/7/2020 11:44:47,Title:,Chief Technology Officer,Title:Chief Technology Officer,Where:,california,Where:California,Yes,Org Size:,0 - 10,Org Size:0 - 10,Salary:,230000.0,Salary:230000,Experience:,15.0,Experience:15,,Government,Government,,5%,Management and Leadership
881,12/7/2020 11:46:58,Title:,Product Manager,Title:Product Manager,Where:,berlin,"Where:Berlin, Germany",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,65000.0,Salary:65000,Experience:,8.0,Experience:8,,eCommerce,eCommerce,,None,Management and Leadership
882,12/7/2020 11:49:31,Title:,Staff Software Engineer,Title:Staff Software Engineer,Where:,san francisco,Where:San Francisco,No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,145000.0,Salary:145000,Experience:,8.0,Experience:8,,"Civic, Nonprofit","Civic, Nonprofit",,No,General Engineering
883,12/7/2020 11:51:47,Title:,Software Engineer,Title:Software Engineer,Where:,boston,"Where:Boston, Massachusetts",No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,112000.0,Salary:112k,Experience:,3.0,Experience:3,,Marketing,Marketing,"Undergrad degree in math from top school, previous experience at a small startup, white female",No,General Engineering
884,12/7/2020 11:51:59,Title:,Product Manager,Title:Product Manager,Where:,santa clara,"Where:Santa Clara, CA",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,300000.0,Salary:300k/year total comp,Experience:,6.0,Experience:6,,Tech - Robotics,Tech - Robotics,Had 7 years previous experience in non-tech (Renewable energy).,,Management and Leadership
885,12/7/2020 11:53:40,Title:,Software engineer,Title:Software engineer,Where:,berlin,"Where:Berlin, Germany",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,54.0,Salary:54.500 euro,Experience:,9.0,Experience:9,,Ecommerce,Ecommerce,,,General Engineering
886,12/7/2020 11:58:37,Title:,Associate backend engineer,Title:Associate backend engineer,Where:,nyc,"Where:NYC, NY",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,90.0,Salary:90,Experience:,0.0,Experience:0,,Online dating,Online dating,Bootcamp grad,10% annual bonus,Back End
887,12/7/2020 11:58:51,Title:,Infrastructure Analyst,Title:Infrastructure Analyst,Where:,phoenix,Where:Phoenix,No,Org Size:,> 5000,Org Size:> 5000,Salary:,71000.0,Salary:71000,Experience:,5.0,Experience:5,,Insurance,Insurance,,7000,Unknown
888,12/7/2020 11:59:02,Title:,Territory Manager,Title:Territory Manager,Where:,portland maine,Where:Portland Maine,No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,70000.0,Salary:70000,Experience:,2.0,Experience:2,,Automotive,Automotive,I sell Shop Management Software for automotive garages.,"$25,000",Management and Leadership
889,12/7/2020 12:01:48,Title:,Software Engineer,Title:Software Engineer,Where:,reno,"Where:Reno, NV",No,Org Size:,> 5000,Org Size:> 5000,Salary:,105000.0,Salary:105000,Experience:,1.0,Experience:1,,Automotive,Automotive,,40000 / yr,General Engineering
890,12/7/2020 12:06:16,Title:,Sr Software Engineer,Title:Sr Software Engineer,Where:,charlotte,"Where:Charlotte, NC",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,125000.0,Salary:125000,Experience:,5.0,Experience:5,,Retail,Retail,Thank you for doing this!,$17K cash bonus / $7200 equity bonus annually,General Engineering
891,12/7/2020 12:07:22,Title:,Infosec.Consultant,Title:Infosec.Consultant,Where:,riyadh,"Where:Riyadh, KSA",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,60000.0,Salary:60000,Experience:,3.0,Experience:3,,Technology & Services,Technology & Services,,No,Unknown
892,12/7/2020 12:09:39,Title:,associate data scientist,Title:associate data scientist,Where:,new york,"Where:new york, ny",No,Org Size:,> 5000,Org Size:> 5000,Salary:,130000.0,Salary:130000,Experience:,2.0,Experience:2,,music streaming,music streaming,,stocks,Data
893,12/7/2020 12:10:25,Title:,Clinical Development Scirntist,Title:Clinical Development Scirntist,Where:,boston,"Where:Boston, Mass",No,Org Size:,> 5000,Org Size:> 5000,Salary:,115.0,Salary:115,Experience:,4.0,Experience:4,,Health tech,Health tech,,15 %,General Engineering
894,12/7/2020 12:11:37,Title:,Software Engineer,Title:Software Engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,135000.0,Salary:135000,Experience:,0.0,Experience:0.5,,Fintech,Fintech,Education: Masters,,General Engineering
895,12/7/2020 12:14:31,Title:,Software Engineer,Title:Software Engineer,Where:,bend,"Where:Bend, OR",Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,78000.0,Salary:78000,Experience:,2.0,Experience:2,,Content management,Content management,,,General Engineering
896,12/7/2020 12:24:17,Title:,Analytic Consultant,Title:Analytic Consultant,Where:,denver,Where:Denver,Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,115000.0,Salary:115000,Experience:,5.0,Experience:5,,Banking,Banking,,Yes,Unknown
897,12/7/2020 12:25:14,Title:,Head of Digital Marketing and Growth,Title:Head of Digital Marketing and Growth,Where:,denver went remote,Where:Denver (went remote),Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,165000.0,Salary:165000,Experience:,7.0,Experience:7,,Martech,Martech,,15% yearly bonus dependent on company and personal performance,Management and Leadership
898,12/7/2020 12:26:21,Title:,Senior Software Engineer,Title:Senior Software Engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,200000.0,Salary:200000,Experience:,8.0,Experience:8,,Rideshare,Rideshare,,"~$215,000/yr",General Engineering
899,12/7/2020 12:38:33,Title:,Software engineer,Title:Software engineer,Where:,seattle,"Where:Seattle, WA",No,Org Size:,> 5000,Org Size:> 5000,Salary:,110000.0,Salary:$110k,Experience:,1.0,Experience:1.5,,Real estate/internet,Real estate/internet,My stock grant was worth much less when I signed my offer,$15k bonus + $100k stocks,General Engineering
900,12/7/2020 12:39:25,Title:,Software Developer,Title:Software Developer,Where:,dallas,"Where:Dallas, TX",No,Org Size:,> 5000,Org Size:> 5000,Salary:,91000.0,Salary:91k,Experience:,4.0,Experience:4,,Consulting,Consulting,,10% Bonus,General Engineering
901,12/7/2020 12:43:05,Title:,Systems Engineer,Title:Systems Engineer,Where:,los angeles,"Where:Los Angeles, CA",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,82000.0,Salary:82000,Experience:,1.0,Experience:1,,DoD,DoD,,,Ops and Security
902,12/7/2020 12:45:51,Title:,Senior Software Engineer,Title:Senior Software Engineer,Where:,new york,"Where:New York, NY",No,Org Size:,> 5000,Org Size:> 5000,Salary:,174000.0,Salary:174000,Experience:,6.0,Experience:6,,Music,Music,Got initial grant of pre IPO options but no annual stock bonus,extra ~10K for on call,General Engineering
903,12/7/2020 12:48:08,Title:,Staff Software Engineer,Title:Staff Software Engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,205600.0,Salary:205600,Experience:,20.0,Experience:20,,Healthcare,Healthcare,,No stocks or bonuses. Options of questionable value.,General Engineering
904,12/7/2020 12:49:02,Title:,Software Developer,Title:Software Developer,Where:,wichita,"Where:Wichita, KS",Yes,Org Size:,0 - 10,Org Size:0 - 10,Salary:,70000.0,Salary:70k,Experience:,0.0,Experience:0.5,,SaaS,SaaS,,2% equity,General Engineering
905,12/7/2020 12:55:55,Title:,Staff Data Scientist,Title:Staff Data Scientist,Where:,seattle,"Where:Seattle, WA",No,Org Size:,11- 50,Org Size:11- 50,Salary:,180000.0,Salary:180000,Experience:,2.0,Experience:2,,B2B,B2B,"at a mid-stage startup, have PhD",0,Data
906,12/7/2020 13:11:48,Title:,Senior Software Engineer,Title:Senior Software Engineer,Where:,bethesda,"Where:Bethesda, MD",Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,121500.0,Salary:121500,Experience:,12.0,Experience:12,,Healthcare,Healthcare,,Options,General Engineering
907,12/7/2020 13:19:11,Title:,Director of Growth,Title:Director of Growth,Where:,san francisco,Where:San Francisco,Yes,Org Size:,11- 50,Org Size:11- 50,Salary:,200000.0,Salary:200000,Experience:,5.0,Experience:5,,Ecommerce,Ecommerce,,60000,Management and Leadership
908,12/7/2020 13:22:53,Title:,Security Analyst,Title:Security Analyst,Where:,edinburgh,"Where:Edinburgh, UK",No,Org Size:,11- 50,Org Size:11- 50,Salary:,28000.0,"Salary:£28,000",Experience:,1.0,Experience:1,,Cyber Security,Cyber Security,,no,Ops and Security
909,12/7/2020 13:33:45,Title:,Relevance Engineer,Title:Relevance Engineer,Where:,canaan,"Where:Canaan, CT",Yes,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,125000.0,Salary:125000,Experience:,2.0,Experience:2,,eCommerce,eCommerce,Took a pay cut from previous job for a higher-growth company with a more future-oriented team & the promise of great mentorship opps + remote forever.,"75k RSUs that vest over 3 years, starting at 1 yr anniversary",General Engineering
910,12/7/2020 13:39:08,Title:,Product manager,Title:Product manager,Where:,sf ca,Where:Sf CA,No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,173000.0,Salary:173000,Experience:,2.0,Experience:2,,B2B SaaS and fintech,B2B SaaS and fintech,2 years in tech 3.5 before,10k bonus 7k options not worth much,Management and Leadership
911,12/7/2020 13:43:21,Title:,Lead Product Designer,Title:Lead Product Designer,Where:,new york,"Where:New York, NY",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,155000.0,"Salary:$155,000/year",Experience:,4.0,Experience:4,,Tech,Tech,,"Yes, stock",UX and Design
913,12/7/2020 13:45:27,Title:,Software Engineer III,Title:Software Engineer III,Where:,san francisco,Where:San Francisco,No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,156300.0,Salary:156300,Experience:,3.0,Experience:3,,Social Media,Social Media,New hires at my level make about $40k/year more than I do,"n/a, but there is some equity that may become worth something",General Engineering
914,12/7/2020 13:50:29,Title:,Software Developer,Title:Software Developer,Where:,phoenix,"Where:Phoenix, AZ",No,Org Size:,> 5000,Org Size:> 5000,Salary:,61000.0,Salary:61000,Experience:,3.0,Experience:3,,Education,Education,"Decent PTO, holidays, insurance, pension",No,General Engineering
915,12/7/2020 14:04:35,Title:,Infrastructure Engineer,Title:Infrastructure Engineer,Where:,durham,"Where:Durham, NC",No,Org Size:,11- 50,Org Size:11- 50,Salary:,165000.0,Salary:165k,Experience:,9.0,Experience:9,,Insurance,Insurance,,,General Engineering
916,12/7/2020 14:11:16,Title:,Consultant,Title:Consultant,Where:,bellevue,"Where:Bellevue, WA",Yes,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,110000.0,Salary:110000,Experience:,5.0,Experience:5,,Information Security,Information Security,,"Bonuses, approximating $1,000-$4,000 per year",Unknown
917,12/7/2020 14:20:05,Title:,Director of Engineering,Title:Director of Engineering,Where:,new york,"Where:New York, NY",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,235000.0,Salary:235000,Experience:,10.0,Experience:10,,Healthcare Technology,Healthcare Technology,,"Yes, discretionary though",Management and Leadership
918,12/7/2020 14:20:19,Title:,Software Engineer,Title:Software Engineer,Where:,san francisco,"Where:San Francisco, CA",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,180000.0,Salary:180000,Experience:,6.0,Experience:6,,Finance,Finance,,120000 stock,General Engineering
919,12/7/2020 14:35:08,Title:,Information Security Consultant,Title:Information Security Consultant,Where:,rochester,"Where:Rochester, NY",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,70000.0,Salary:70000,Experience:,1.0,Experience:1.5,,Consulting/Infosec,Consulting/Infosec,,5000,Ops and Security
920,12/7/2020 14:41:47,Title:,Product Manager,Title:Product Manager,Where:,irvine,"Where:Irvine, CA",No,Org Size:,1001 - 5000,Org Size:1001 - 5000,Salary:,112000.0,Salary:112000,Experience:,6.0,Experience:6,,Insurance,Insurance,,No,Management and Leadership
921,12/7/2020 14:42:13,Title:,Software Engineer II,Title:Software Engineer II,Where:,atlanta,Where:Atlanta,No,Org Size:,> 5000,Org Size:> 5000,Salary:,90000.0,Salary:90000,Experience:,4.0,Experience:4,,Medical Devices,Medical Devices,,no,General Engineering
922,12/7/2020 14:43:57,Title:,Software Engineer,Title:Software Engineer,Where:,mexico city,"Where:Mexico City, Mexico",Yes,Org Size:,51 - 500,Org Size:51 - 500,Salary:,96000.0,Salary:96000,Experience:,4.0,Experience:4,,FinTech,FinTech,Company from the US but I live and work in Mexico,yes,General Engineering
923,12/7/2020 14:54:47,Title:,Software Engineer (frontend),Title:Software Engineer (frontend),Where:,austin,"Where:Austin, TX",No,Org Size:,51 - 500,Org Size:51 - 500,Salary:,105000.0,Salary:105000,Experience:,3.0,Experience:3,,Fintech,Fintech,,ISOs vested over 5 yrs,Front End
924,12/7/2020 14:55:38,Title:,Staff Software Engineer,Title:Staff Software Engineer,Where:,sunnyvale,"Where:Sunnyvale, CA",Yes,Org Size:,> 5000,Org Size:> 5000,Salary:,195000.0,Salary:195000,Experience:,8.0,Experience:8,,Social Media,Social Media,,"$30,000 Bonus, $150,000 Stock",General Engineering
925,12/7/2020 14:56:27,Title:,Network Engineer,Title:Network Engineer,Where:,annapolis junction,"Where:Annapolis Junction, Maryland",No,Org Size:,> 5000,Org Size:> 5000,Salary:,120000.0,Salary:120000,Experience:,8.0,Experience:8,,Defense,Defense,,Both,Ops and Security
926,12/7/2020 14:57:30,Title:,Senior Front End Developer,Title:Senior Front End Developer,Where:,washington dc,Where:Washington D.C.,No,Org Size:,501 - 1000,Org Size:501 - 1000,Salary:,115500.0,Salary:115500,Experience:,5.0,Experience:5,,Nonprofit,Nonprofit,,10% 401k contribution,Front End
